NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCR;PCR;PERC_PCR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS
CATALUNYA;CATALUNYA;2020-05-21;2020-05-27;Si;;;326.9871;214;13655.5328;8937;3.5701;63;2;76
CATALUNYA;CATALUNYA;2020-05-21;2020-05-27;No;30.8174;1.12697;14.3300;1090;622.0275;47314;2.3453;202;34;77
CATALUNYA;CATALUNYA;2020-05-21;2020-05-27;--;;;0.0000;11;0.0000;852;0.8373;15;1;0
CATALUNYA;CATALUNYA;2020-05-20;2020-05-26;--;;;0.0000;8;0.0000;790;0.7762;13;0;0
CATALUNYA;CATALUNYA;2020-05-20;2020-05-26;Si;;;407.9699;267;14971.1212;9798;4.0629;66;2;82
CATALUNYA;CATALUNYA;2020-05-20;2020-05-26;No;32.471;1.18516;14.2774;1086;626.6551;47666;2.2898;216;36;85
CATALUNYA;CATALUNYA;2020-05-19;2020-05-25;No;33.6913;1.22676;15.0136;1142;635.8973;48369;2.4138;228;29;96
CATALUNYA;CATALUNYA;2020-05-19;2020-05-25;--;;;0.0000;12;0.0000;718;1.2766;13;0;0
CATALUNYA;CATALUNYA;2020-05-19;2020-05-25;Si;;;406.4419;266;15510.4972;10151;3.7380;72;2;84
CATALUNYA;CATALUNYA;2020-05-18;2020-05-24;No;33.9593;1.23357;15.2765;1162;641.7082;48811;2.4176;236;30;101
CATALUNYA;CATALUNYA;2020-05-18;2020-05-24;--;;;0.0000;15;0.0000;671;1.6692;10;0;1
CATALUNYA;CATALUNYA;2020-05-18;2020-05-24;Si;;;362.1306;237;15846.6522;10371;3.3881;73;2;75
CATALUNYA;CATALUNYA;2020-05-17;2020-05-23;--;;;0.0000;12;0.0000;593;1.3675;11;0;1
CATALUNYA;CATALUNYA;2020-05-17;2020-05-23;Si;;;346.8508;227;15950.5546;10439;3.1658;69;2;75
CATALUNYA;CATALUNYA;2020-05-17;2020-05-23;No;32.9978;1.22437;14.5140;1104;628.7586;47826;2.3404;231;33;108
CATALUNYA;CATALUNYA;2020-05-16;2020-05-22;No;32.0827;1.18005;14.8295;1128;632.4397;48106;2.4263;236;35;109
CATALUNYA;CATALUNYA;2020-05-16;2020-05-22;--;;;0.0000;12;0.0000;504;1.6097;15;0;1
CATALUNYA;CATALUNYA;2020-05-16;2020-05-22;Si;;;339.2109;222;15440.2102;10105;3.2253;66;2;72
CATALUNYA;CATALUNYA;2020-05-15;2020-05-21;No;29.88;1.13187;14.3694;1093;613.2585;46647;2.4049;259;34;116
CATALUNYA;CATALUNYA;2020-05-15;2020-05-21;--;;;0.0000;10;0.0000;418;1.4563;14;0;1
CATALUNYA;CATALUNYA;2020-05-15;2020-05-21;Si;;;333.0990;218;14393.5458;9420;3.3879;68;2;84
CATALUNYA;CATALUNYA;2020-05-14;2020-05-20;--;;;0.0000;12;0.0000;334;2.1277;13;0;1
CATALUNYA;CATALUNYA;2020-05-14;2020-05-20;Si;;;354.4907;232;13524.1267;8851;3.5479;76;2;87
CATALUNYA;CATALUNYA;2020-05-14;2020-05-20;No;27.3201;1.10595;13.0153;990;600.2827;45660;2.1527;250;33;113
CATALUNYA;CATALUNYA;2020-05-13;2020-05-19;--;;;0.0000;13;0.0000;314;1.9481;14;0;1
CATALUNYA;CATALUNYA;2020-05-13;2020-05-19;Si;;;314.7633;206;13528.7106;8854;3.1847;78;2;91
CATALUNYA;CATALUNYA;2020-05-13;2020-05-19;No;27.5046;1.10518;13.1205;998;586.2550;44593;2.2196;266;36;113
CATALUNYA;CATALUNYA;2020-05-12;2020-05-18;No;26.433;1.09869;12.4500;947;557.0823;42374;2.1027;281;44;114
CATALUNYA;CATALUNYA;2020-05-12;2020-05-18;--;;;0.0000;8;0.0000;309;0.9934;15;0;2
CATALUNYA;CATALUNYA;2020-05-12;2020-05-18;Si;;;346.8508;227;13229.2271;8658;3.5677;77;1;100
CATALUNYA;CATALUNYA;2020-05-11;2020-05-17;--;;;0.0000;9;0.0000;304;0.6711;17;0;1
CATALUNYA;CATALUNYA;2020-05-11;2020-05-17;Si;;;368.2425;241;13178.8038;8625;3.9017;85;0;133
CATALUNYA;CATALUNYA;2020-05-11;2020-05-17;No;25.9793;1.10273;12.2528;932;535.1929;40709;2.1274;298;39;122
CATALUNYA;CATALUNYA;2020-05-10;2020-05-16;--;;;0.0000;9;0.0000;311;0.6579;16;0;1
CATALUNYA;CATALUNYA;2020-05-10;2020-05-16;Si;;;394.2181;258;12604.2844;8249;4.4145;88;0;150
CATALUNYA;CATALUNYA;2020-05-10;2020-05-16;No;26.2247;1.1082;12.4368;946;529.1585;40250;2.1407;314;42;129
CATALUNYA;CATALUNYA;2020-05-09;2020-05-15;No;25.8933;1.09541;12.3579;940;511.8310;38932;2.1171;338;43;126
CATALUNYA;CATALUNYA;2020-05-09;2020-05-15;--;;;0.0000;10;0.0000;340;0.9036;12;0;1
CATALUNYA;CATALUNYA;2020-05-09;2020-05-15;Si;;;453.8092;297;12624.1481;8262;4.9723;93;1;166
CATALUNYA;CATALUNYA;2020-05-08;2020-05-14;Si;;;467.5610;306;12958.7751;8481;4.8253;97;2;169
CATALUNYA;CATALUNYA;2020-05-08;2020-05-14;No;25.0549;1.0761;12.0293;915;496.7253;37783;2.0348;348;48;133
CATALUNYA;CATALUNYA;2020-05-08;2020-05-14;--;;;0.0000;12;0.0000;355;0.8621;12;0;2
CATALUNYA;CATALUNYA;2020-05-07;2020-05-13;--;;;0.0000;12;0.0000;418;0.9709;11;1;2
CATALUNYA;CATALUNYA;2020-05-07;2020-05-13;Si;;;459.9211;301;12972.5269;8490;4.6306;93;2;201
CATALUNYA;CATALUNYA;2020-05-07;2020-05-13;No;24.804;1.02094;11.6875;889;477.4127;36314;2.0885;357;51;155
CATALUNYA;CATALUNYA;2020-05-06;2020-05-12;No;24.6932;0.951022;11.7663;895;481.4093;36618;2.0413;374;46;170
CATALUNYA;CATALUNYA;2020-05-06;2020-05-12;--;;;0.0000;16;0.0000;428;1.6471;13;3;2
CATALUNYA;CATALUNYA;2020-05-06;2020-05-12;Si;;;525.6241;344;13463.0076;8811;4.6877;98;2;232
CATALUNYA;CATALUNYA;2020-05-05;2020-05-11;Si;;;563.8236;369;13819.0263;9044;4.6129;105;2;261
CATALUNYA;CATALUNYA;2020-05-05;2020-05-11;No;23.8704;0.879691;11.6086;883;476.0586;36211;2.0141;397;43;189
CATALUNYA;CATALUNYA;2020-05-05;2020-05-11;--;;;0.0000;18;0.0000;442;1.8307;14;3;2
CATALUNYA;CATALUNYA;2020-05-04;2020-05-10;--;;;0.0000;22;0.0000;483;2.3158;14;4;2
CATALUNYA;CATALUNYA;2020-05-04;2020-05-10;Si;;;624.9427;409;14433.2732;9446;4.6179;111;3;278
CATALUNYA;CATALUNYA;2020-05-04;2020-05-10;No;23.3984;0.83323;11.3062;860;475.4933;36168;2.0031;402;43;201
CATALUNYA;CATALUNYA;2020-05-03;2020-05-09;No;22.6919;0.784564;11.2273;854;482.2902;36685;1.9974;401;40;215
CATALUNYA;CATALUNYA;2020-05-03;2020-05-09;--;;;0.0000;24;0.0000;492;2.6804;17;4;2
CATALUNYA;CATALUNYA;2020-05-03;2020-05-09;Si;;;615.7748;403;15278.2446;9999;4.1859;111;4;302
CATALUNYA;CATALUNYA;2020-05-02;2020-05-08;No;22.3147;0.743147;11.2799;858;481.2516;36606;2.0337;391;41;239
CATALUNYA;CATALUNYA;2020-05-02;2020-05-08;--;;;0.0000;24;0.0000;501;2.6316;20;4;3
CATALUNYA;CATALUNYA;2020-05-02;2020-05-08;Si;;;620.3587;406;15246.1571;9978;3.8791;119;3;330
CATALUNYA;CATALUNYA;2020-05-01;2020-05-07;--;;;0.0000;24;0.0000;601;2.5381;28;6;4
CATALUNYA;CATALUNYA;2020-05-01;2020-05-07;Si;;;650.9183;426;15808.4527;10346;3.6130;115;2;368
CATALUNYA;CATALUNYA;2020-05-01;2020-05-07;No;22.4924;0.671717;11.2536;856;464.8575;35359;2.1624;381;33;238
CATALUNYA;CATALUNYA;2020-04-30;2020-05-06;No;23.9154;0.652946;12.6077;959;485.8267;36954;2.3382;333;23;242
CATALUNYA;CATALUNYA;2020-04-30;2020-05-06;--;;;0.0000;28;0.0000;665;2.2971;26;5;4
CATALUNYA;CATALUNYA;2020-04-30;2020-05-06;Si;;;748.7088;490;17435.7485;11411;3.7960;99;2;377
CATALUNYA;CATALUNYA;2020-04-29;2020-05-05;No;26.0677;0.637151;14.1985;1080;488.2851;37141;2.6128;260;20;250
CATALUNYA;CATALUNYA;2020-04-29;2020-05-05;--;;;0.0000;30;0.0000;692;2.2321;23;3;4
CATALUNYA;CATALUNYA;2020-04-29;2020-05-05;Si;;;898.4506;588;17979.7084;11767;3.7138;87;2;394
CATALUNYA;CATALUNYA;2020-04-28;2020-05-04;--;;;0.0000;40;0.0000;788;2.9909;19;3;3
CATALUNYA;CATALUNYA;2020-04-28;2020-05-04;Si;;;1069.5840;700;19240.2897;12592;4.5230;68;2;424
CATALUNYA;CATALUNYA;2020-04-28;2020-05-04;No;28.3606;0.638611;15.5263;1181;506.5197;38528;2.9022;179;13;259
CATALUNYA;CATALUNYA;2020-04-27;2020-05-03;--;;;0.0000;44;0.0000;760;3.9031;17;2;3
CATALUNYA;CATALUNYA;2020-04-27;2020-05-03;Si;;;1083.3358;709;20044.0057;13118;4.2646;47;1;448
CATALUNYA;CATALUNYA;2020-04-27;2020-05-03;No;31.2412;0.638629;16.7753;1276;504.0613;38341;3.1182;119;9;265
CATALUNYA;CATALUNYA;2020-04-26;2020-05-02;No;33.6576;0.664108;17.6955;1346;518.7199;39456;3.2315;84;6;285
CATALUNYA;CATALUNYA;2020-04-26;2020-05-02;--;;;0.0000;45;0.0000;762;4.0486;14;2;3
CATALUNYA;CATALUNYA;2020-04-26;2020-05-02;Si;;;1231.5496;806;20687.2841;13539;4.9128;35;0;468
CATALUNYA;CATALUNYA;2020-04-25;2020-05-01;--;;;0.0000;49;0.0000;739;4.4568;11;2;2
CATALUNYA;CATALUNYA;2020-04-25;2020-05-01;Si;;;1344.6199;880;21689.6372;14195;5.4592;16;0;490
CATALUNYA;CATALUNYA;2020-04-25;2020-05-01;No;36.4325;0.687133;18.7473;1426;529.8947;40306;3.4348;47;2;304
CATALUNYA;CATALUNYA;2020-04-24;2020-04-30;--;;;0.0000;58;0.0000;630;6.4250;0;0;0
CATALUNYA;CATALUNYA;2020-04-24;2020-04-30;Si;;;1582.9844;1036;23517.0980;15391;6.5713;0;0;514
CATALUNYA;CATALUNYA;2020-04-24;2020-04-30;No;42.903;0.732851;22.2312;1691;554.2952;42162;3.9700;0;0;341
CATALUNYA;CATALUNYA;2020-04-23;2020-04-29;No;46.9403;0.751838;24.0191;1827;539.7022;41052;4.5632;0;0;357
CATALUNYA;CATALUNYA;2020-04-23;2020-04-29;--;;;0.0000;53;0.0000;530;7.5397;0;0;1
CATALUNYA;CATALUNYA;2020-04-23;2020-04-29;Si;;;1883.9959;1233;22890.6273;14981;8.0998;0;0;537
CATALUNYA;CATALUNYA;2020-04-22;2020-04-28;Si;;;2201.8152;1441;24125.2330;15789;10.4961;0;0;561
CATALUNYA;CATALUNYA;2020-04-22;2020-04-28;No;51.912;0.783927;26.7142;2032;537.2569;40866;5.3104;0;0;374
CATALUNYA;CATALUNYA;2020-04-22;2020-04-28;--;;;0.0000;56;0.0000;487;9.4218;0;0;4
CATALUNYA;CATALUNYA;2020-04-21;2020-04-27;--;;;0.0000;51;0.0000;386;10.9290;0;0;4
CATALUNYA;CATALUNYA;2020-04-21;2020-04-27;Si;;;2606.7292;1706;25258.9921;16531;11.9335;0;0;607
CATALUNYA;CATALUNYA;2020-04-21;2020-04-27;No;57.2586;0.804605;28.8835;2197;518.7331;39457;6.0279;0;0;397
CATALUNYA;CATALUNYA;2020-04-20;2020-04-26;No;61.4789;0.831054;32.1439;2445;516.4718;39285;6.8397;0;0;435
CATALUNYA;CATALUNYA;2020-04-20;2020-04-26;--;;;0.0000;43;0.0000;353;10.0000;0;0;4
CATALUNYA;CATALUNYA;2020-04-20;2020-04-26;Si;;;3036.0908;1987;25228.4326;16511;14.2239;0;0;645
CATALUNYA;CATALUNYA;2020-04-19;2020-04-25;Si;;;3199.5843;2094;25359.8386;16597;15.0447;0;0;706
CATALUNYA;CATALUNYA;2020-04-19;2020-04-25;No;64.6053;0.842618;32.9853;2509;501.3267;38133;7.3515;0;0;449
CATALUNYA;CATALUNYA;2020-04-19;2020-04-25;--;;;0.0000;41;0.0000;341;9.3168;0;0;4
CATALUNYA;CATALUNYA;2020-04-18;2020-04-24;--;;;0.0000;41;0.0000;332;9.2949;0;0;5
CATALUNYA;CATALUNYA;2020-04-18;2020-04-24;Si;;;3590.7465;2350;26440.1185;17304;16.2018;0;0;765
CATALUNYA;CATALUNYA;2020-04-18;2020-04-24;No;68.9017;0.864415;34.2736;2607;489.4815;37232;7.8376;0;0;462
CATALUNYA;CATALUNYA;2020-04-17;2020-04-23;No;71.2833;0.871581;36.3114;2762;470.1557;35762;8.6833;0;0;494
CATALUNYA;CATALUNYA;2020-04-17;2020-04-23;--;;;0.0000;40;0.0000;316;8.0000;0;0;7
CATALUNYA;CATALUNYA;2020-04-17;2020-04-23;Si;;;4741.3134;3103;26090.2117;17075;19.5388;0;0;832
CATALUNYA;CATALUNYA;2020-04-16;2020-04-22;No;76.7264;0.878538;38.4149;2922;452.9728;34455;9.6384;0;0;523
CATALUNYA;CATALUNYA;2020-04-16;2020-04-22;--;;;0.0000;43;0.0000;291;9.6774;0;0;8
CATALUNYA;CATALUNYA;2020-04-16;2020-04-22;Si;;;5283.7453;3458;26316.3524;17223;21.2983;0;0;909
CATALUNYA;CATALUNYA;2020-04-15;2020-04-21;--;;;0.0000;41;0.0000;297;7.7465;0;0;8
CATALUNYA;CATALUNYA;2020-04-15;2020-04-21;Si;;;5807.8415;3801;24704.3363;16168;23.6770;0;0;984
CATALUNYA;CATALUNYA;2020-04-15;2020-04-21;No;79.2583;0.867815;39.5061;3005;428.2437;32574;10.5600;0;0;555
CATALUNYA;CATALUNYA;2020-04-14;2020-04-20;No;82.7351;0.862197;42.2800;3216;411.9285;31333;11.6787;0;0;588
CATALUNYA;CATALUNYA;2020-04-14;2020-04-20;--;;;0.0000;41;0.0000;282;7.4074;0;0;8
CATALUNYA;CATALUNYA;2020-04-14;2020-04-20;Si;;;6000.3667;3927;21928.0017;14351;26.8409;0;0;1024
CATALUNYA;CATALUNYA;2020-04-13;2020-04-19;No;87.2229;0.845164;41.8331;3182;383.5709;29176;12.3067;0;0;596
CATALUNYA;CATALUNYA;2020-04-13;2020-04-19;--;;;0.0000;41;0.0000;265;7.8431;0;0;8
CATALUNYA;CATALUNYA;2020-04-13;2020-04-19;Si;;;5902.5761;3863;19799.5293;12958;28.0292;0;0;1084
CATALUNYA;CATALUNYA;2020-04-12;2020-04-18;--;;;0.0000;43;0.0000;260;8.0321;0;0;9
CATALUNYA;CATALUNYA;2020-04-12;2020-04-18;Si;;;5855.2088;3832;18846.0715;12334;29.2862;0;0;1157
CATALUNYA;CATALUNYA;2020-04-12;2020-04-18;No;87.7418;0.825582;43.6868;3323;379.9687;28902;12.9232;0;0;623
CATALUNYA;CATALUNYA;2020-04-11;2020-04-17;--;;;0.0000;41;0.0000;294;6.8345;0;0;10
CATALUNYA;CATALUNYA;2020-04-11;2020-04-17;Si;;;5861.3207;3836;17293.6466;11318;31.9582;0;0;1218
CATALUNYA;CATALUNYA;2020-04-11;2020-04-17;No;86.6927;0.790768;45.4353;3456;372.1595;28308;13.7570;0;0;673
CATALUNYA;CATALUNYA;2020-04-10;2020-04-16;No;88.4419;0.769709;45.4747;3459;347.5881;26439;14.7539;0;0;707
CATALUNYA;CATALUNYA;2020-04-10;2020-04-16;--;;;0.0000;36;0.0000;268;7.9051;0;0;8
CATALUNYA;CATALUNYA;2020-04-10;2020-04-16;Si;;;5175.2589;3387;14946.6735;9782;33.2113;0;0;1255
CATALUNYA;CATALUNYA;2020-04-09;2020-04-15;--;;;0.0000;52;0.0000;282;10.9848;0;0;7
CATALUNYA;CATALUNYA;2020-04-09;2020-04-15;Si;;;5020.9332;3286;13785.4108;9022;34.4100;0;0;1303
CATALUNYA;CATALUNYA;2020-04-09;2020-04-15;No;92.7946;0.761418;48.9192;3721;346.4443;26352;15.8718;0;0;781
CATALUNYA;CATALUNYA;2020-04-08;2020-04-14;--;;;0.0000;52;0.0000;274;11.3725;0;0;5
CATALUNYA;CATALUNYA;2020-04-08;2020-04-14;Si;;;4678.6663;3062;12281.8812;8038;35.3884;0;0;1339
CATALUNYA;CATALUNYA;2020-04-08;2020-04-14;No;98.9626;0.771498;51.8246;3942;346.6415;26367;16.9598;0;0;834
CATALUNYA;CATALUNYA;2020-04-07;2020-04-13;No;105.966;0.781859;53.6783;4083;347.8510;26459;17.9991;0;0;873
CATALUNYA;CATALUNYA;2020-04-07;2020-04-13;--;;;0.0000;56;0.0000;257;14.2857;0;0;6
CATALUNYA;CATALUNYA;2020-04-07;2020-04-13;Si;;;4423.4941;2895;11320.7835;7409;35.9893;0;0;1395
CATALUNYA;CATALUNYA;2020-04-06;2020-04-12;Si;;;4544.2043;2974;11027.4119;7217;38.1091;0;0;1409
CATALUNYA;CATALUNYA;2020-04-06;2020-04-12;No;119.245;0.789751;61.3692;4668;362.2205;27552;19.4945;0;0;950
CATALUNYA;CATALUNYA;2020-04-06;2020-04-12;--;;;0.0000;64;0.0000;283;14.8289;0;0;7
CATALUNYA;CATALUNYA;2020-04-05;2020-04-11;--;;;0.0000;68;0.0000;293;16.8498;0;0;8
CATALUNYA;CATALUNYA;2020-04-05;2020-04-11;Si;;;4466.2775;2923;10272.5911;6723;39.8375;0;0;1401
CATALUNYA;CATALUNYA;2020-04-05;2020-04-11;No;122.81;0.783085;62.5918;4761;360.9452;27455;20.1818;0;0;999
CATALUNYA;CATALUNYA;2020-04-04;2020-04-10;No;125.571;0.767306;64.1958;4883;361.4448;27493;21.2325;0;0;1047
CATALUNYA;CATALUNYA;2020-04-04;2020-04-10;--;;;0.0000;73;0.0000;266;20.3187;0;0;9
CATALUNYA;CATALUNYA;2020-04-04;2020-04-10;Si;;;4198.8815;2748;9261.0701;6061;41.5730;0;0;1387
CATALUNYA;CATALUNYA;2020-04-03;2020-04-09;Si;;;4032.3319;2639;8817.9567;5771;43.5973;0;0;1394
CATALUNYA;CATALUNYA;2020-04-03;2020-04-09;No;130.937;0.75031;69.4282;5281;375.4462;28558;22.4838;0;0;1106
CATALUNYA;CATALUNYA;2020-04-03;2020-04-09;--;;;0.0000;79;0.0000;339;17.9245;0;0;10
CATALUNYA;CATALUNYA;2020-04-02;2020-04-08;--;;;0.0000;66;0.0000;337;16.0256;0;0;11
CATALUNYA;CATALUNYA;2020-04-02;2020-04-08;Si;;;3645.7537;2386;7572.6553;4956;46.7846;0;0;1374
CATALUNYA;CATALUNYA;2020-04-02;2020-04-08;No;136.781;0.739033;72.9515;5549;369.4118;28099;24.0781;0;0;1155
CATALUNYA;CATALUNYA;2020-04-01;2020-04-07;No;144.66;0.737397;76.4486;5815;361.3791;27488;25.6518;0;0;1213
CATALUNYA;CATALUNYA;2020-04-01;2020-04-07;--;;;0.0000;73;0.0000;344;18.1818;0;0;11
CATALUNYA;CATALUNYA;2020-04-01;2020-04-07;Si;;;3398.2214;2224;6918.6810;4528;49.0638;0;0;1329
CATALUNYA;CATALUNYA;2020-03-31;2020-04-06;No;155.191;0.743542;81.8519;6226;357.3956;27185;28.0619;0;0;1323
CATALUNYA;CATALUNYA;2020-03-31;2020-04-06;--;;;0.0000;79;0.0000;361;19.6429;0;0;10
CATALUNYA;CATALUNYA;2020-03-31;2020-04-06;Si;;;3207.2242;2099;6432.7842;4210;50.5834;0;0;1252
CATALUNYA;CATALUNYA;2020-03-30;2020-04-05;--;;;0.0000;78;0.0000;326;21.3816;0;0;11
CATALUNYA;CATALUNYA;2020-03-30;2020-04-05;Si;;;3103.3218;2031;6480.1515;4241;49.5161;0;0;1218
CATALUNYA;CATALUNYA;2020-03-30;2020-04-05;No;168.777;0.756503;89.6217;6817;365.6255;27811;29.4443;0;0;1420
CATALUNYA;CATALUNYA;2020-03-29;2020-04-04;No;177.212;0.773482;94.2362;7168;376.0641;28605;30.6319;0;0;1497
CATALUNYA;CATALUNYA;2020-03-29;2020-04-04;--;;;0.0000;80;0.0000;328;21.1726;0;0;10
CATALUNYA;CATALUNYA;2020-03-29;2020-04-04;Si;;;3236.2558;2118;6692.5404;4380;50.2834;0;0;1146
CATALUNYA;CATALUNYA;2020-03-28;2020-04-03;No;188.997;0.804471;99.4555;7565;383.4000;29163;32.3304;0;0;1564
CATALUNYA;CATALUNYA;2020-03-28;2020-04-03;--;;;0.0000;82;0.0000;314;23.0508;0;0;8
CATALUNYA;CATALUNYA;2020-03-28;2020-04-03;Si;;;3233.1998;2116;6663.5088;4361;50.3127;0;0;1063
CATALUNYA;CATALUNYA;2020-03-27;2020-04-02;--;;;0.0000;84;0.0000;247;29.3103;0;0;8
CATALUNYA;CATALUNYA;2020-03-27;2020-04-02;Si;;;2942.8842;1926;5946.8875;3892;51.1473;0;0;967
CATALUNYA;CATALUNYA;2020-03-27;2020-04-02;No;207.896;0.858259;105.0823;7993;373.9737;28446;34.5766;0;0;1612
CATALUNYA;CATALUNYA;2020-03-26;2020-04-01;--;;;0.0000;88;0.0000;212;35.4680;0;0;8
CATALUNYA;CATALUNYA;2020-03-26;2020-04-01;Si;;;2848.1496;1864;5613.7884;3674;51.4504;0;0;867
CATALUNYA;CATALUNYA;2020-03-26;2020-04-01;No;227.036;0.921519;112.1290;8529;368.3337;28017;37.2778;0;0;1628
CATALUNYA;CATALUNYA;2020-03-25;2020-03-31;No;247.016;0.990045;119.7278;9107;364.8498;27752;39.3484;0;0;1638
CATALUNYA;CATALUNYA;2020-03-25;2020-03-31;--;;;0.0000;89;0.0000;173;44.5783;0;0;9
CATALUNYA;CATALUNYA;2020-03-25;2020-03-31;Si;;;2600.6173;1702;5066.7726;3316;52.3458;0;0;769
CATALUNYA;CATALUNYA;2020-03-24;2020-03-30;--;;;0.0000;83;0.0000;172;42.1687;0;0;9
CATALUNYA;CATALUNYA;2020-03-24;2020-03-30;Si;;;2473.7951;1619;4779.5128;3128;52.4718;0;0;679
CATALUNYA;CATALUNYA;2020-03-24;2020-03-30;No;265.108;1.06852;126.8665;9650;358.0398;27234;40.9453;0;0;1564
CATALUNYA;CATALUNYA;2020-03-23;2020-03-29;--;;;0.0000;86;0.0000;176;44.1176;0;0;8
CATALUNYA;CATALUNYA;2020-03-23;2020-03-29;Si;;;2250.7105;1473;4153.0422;2718;54.3408;0;0;581
CATALUNYA;CATALUNYA;2020-03-23;2020-03-29;No;277.046;1.13829;133.4794;10153;341.8692;26004;42.2343;0;0;1455
CATALUNYA;CATALUNYA;2020-03-22;2020-03-28;No;290.892;1.21714;134.8729;10259;334.4413;25439;42.6527;0;0;1345
CATALUNYA;CATALUNYA;2020-03-22;2020-03-28;--;;;0.0000;88;0.0000;174;46.1078;0;0;7
CATALUNYA;CATALUNYA;2020-03-22;2020-03-28;Si;;;2026.0978;1326;3587.6906;2348;53.8848;0;0;497
CATALUNYA;CATALUNYA;2020-03-21;2020-03-27;Si;;;1824.4048;1194;3020.8110;1977;54.3113;0;0;425
CATALUNYA;CATALUNYA;2020-03-21;2020-03-27;No;310.682;1.34248;135.4777;10305;324.8967;24713;42.9422;0;0;1205
CATALUNYA;CATALUNYA;2020-03-21;2020-03-27;--;;;0.0000;88;0.0000;183;43.7500;0;0;6
CATALUNYA;CATALUNYA;2020-03-20;2020-03-26;--;;;0.0000;74;0.0000;169;40.2439;0;0;5
CATALUNYA;CATALUNYA;2020-03-20;2020-03-26;Si;;;1642.5755;1075;2706.0477;1771;52.7453;0;0;346
CATALUNYA;CATALUNYA;2020-03-20;2020-03-26;No;351.185;1.59431;137.1473;10432;316.1541;24048;43.1906;0;0;1056
CATALUNYA;CATALUNYA;2020-03-19;2020-03-25;No;375.606;1.83897;134.2419;10211;305.1371;23210;42.1339;0;0;893
CATALUNYA;CATALUNYA;2020-03-19;2020-03-25;--;;;0.0000;68;0.0000;164;38.5093;0;0;3
CATALUNYA;CATALUNYA;2020-03-19;2020-03-25;Si;;;1425.6027;933;2438.6517;1596;51.1974;0;0;290
CATALUNYA;CATALUNYA;2020-03-18;2020-03-24;Si;;;1248.3574;817;2198.7592;1439;48.3848;0;0;251
CATALUNYA;CATALUNYA;2020-03-18;2020-03-24;No;394.378;2.12541;129.7720;9871;289.4793;22019;40.9481;0;0;746
CATALUNYA;CATALUNYA;2020-03-18;2020-03-24;--;;;0.0000;61;0.0000;153;36.8421;0;0;1
CATALUNYA;CATALUNYA;2020-03-17;2020-03-23;--;;;0.0000;53;0.0000;109;43.5185;0;0;1
CATALUNYA;CATALUNYA;2020-03-17;2020-03-23;Si;;;1035.9685;678;1868.7161;1223;46.5823;0;0;219
CATALUNYA;CATALUNYA;2020-03-17;2020-03-23;No;412.847;2.50202;121.2397;9222;269.1149;20470;38.9362;0;0;603
CATALUNYA;CATALUNYA;2020-03-16;2020-03-22;No;413.097;2.9937;109.9072;8360;252.1686;19181;37.3554;0;0;480
CATALUNYA;CATALUNYA;2020-03-16;2020-03-22;--;;;0.0000;42;0.0000;95;39.3617;0;0;0
CATALUNYA;CATALUNYA;2020-03-16;2020-03-22;Si;;;849.5553;556;1628.8237;1066;45.4017;0;0;182
CATALUNYA;CATALUNYA;2020-03-15;2020-03-21;No;447.437;3.53636;104.1226;7920;242.3085;18431;35.8678;0;0;395
CATALUNYA;CATALUNYA;2020-03-15;2020-03-21;--;;;0.0000;34;0.0000;89;34.8315;0;0;0
CATALUNYA;CATALUNYA;2020-03-15;2020-03-21;Si;;;785.3803;514;1561.5927;1022;44.5226;0;0;158
CATALUNYA;CATALUNYA;2020-03-14;2020-03-20;--;;;0.0000;27;0.0000;75;33.3333;0;0;0
CATALUNYA;CATALUNYA;2020-03-14;2020-03-20;Si;;;663.1421;434;1317.1164;862;42.6210;0;0;144
CATALUNYA;CATALUNYA;2020-03-14;2020-03-20;No;454.197;3.98663;95.9453;7298;228.8594;17408;33.0594;0;0;332
CATALUNYA;CATALUNYA;2020-03-13;2020-03-19;No;400.703;4.25449;83.1271;6323;208.4293;15854;29.5375;0;0;266
CATALUNYA;CATALUNYA;2020-03-13;2020-03-19;--;;;0.0000;29;0.0000;77;33.7662;0;0;0
CATALUNYA;CATALUNYA;2020-03-13;2020-03-19;Si;;;507.2884;332;1116.9513;731;39.3602;0;0;131
CATALUNYA;CATALUNYA;2020-03-12;2020-03-18;No;348.211;4.54078;70.0066;5325;177.8630;13529;27.0178;0;0;219
CATALUNYA;CATALUNYA;2020-03-12;2020-03-18;--;;;0.0000;23;0.0000;62;32.2581;0;0;0
CATALUNYA;CATALUNYA;2020-03-12;2020-03-18;Si;;;360.6026;236;886.2268;580;36.2676;0;0;108
CATALUNYA;CATALUNYA;2020-03-11;2020-03-17;--;;;0.0000;14;0.0000;44;27.2727;0;0;0
CATALUNYA;CATALUNYA;2020-03-11;2020-03-17;Si;;;259.7561;170;683.0058;447;34.2466;0;0;94
CATALUNYA;CATALUNYA;2020-03-11;2020-03-17;No;286.145;4.7794;55.7818;4243;146.4290;11138;25.1480;0;0;161
CATALUNYA;CATALUNYA;2020-03-10;2020-03-16;--;;;0.0000;11;0.0000;37;24.3243;0;0;0
